Title,max_players,publishers,review_score,total_sales,used_price,release_console,esrb_rating,year,avg_all_playtime,max_all_playtime,med_all_playtime,total_all_playtime,min_all_playtime,avg_complete,max_complete,med_complete,total_complete,min_complete,avg_x_complete,max_x_complete,med_x_complete,total_x_complete,min_x_complete,avg_story_complete,max_story_complete,med_story_complete,total_story_complete,min_story_complete,genre_action,genre_strategy,genre_racing_driving,genre_sports,genre_simulation,genre_adventure,genre_rpg,genre_educational,pub_Nintendo,pub_Ubisoft,pub_Sony,pub_Activision,pub_EA,pub_namco,pub_konami,pub_koei,pub_sega,pub_capcom,pub_rockstar,pub_THQ,pub_2K,pub_D3,pub_vivendi,pub_majesco,pub_microsoft,pub_SquareEnix,pub_505,pub_Atari,pub_Spike,pub_RisingStar,pub_Midway,pub_Eidos,pub_WarnerBros,pub_Atlus,pub_Codemasters,pub_Disney,pub_count,pub_other
My Word Coach,1,Ubisoft,71,0.37,15.95,Nintendo DS,T,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
The World Ends With You,1,SquareEnix,88,0.37,17.95,Nintendo DS,M,2007,48.6666666666667,195.55,30,151,26.1166666666667,142.366666666667,242.833333333333,125.433333333333,19,90.95,54.8,119.483333333333,50,44,34.9333333333333,25.3666666666667,45.3333333333333,25,88,19.0333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
The BIGS,4,2K,66,0.36,17.95,Nintendo Wii,M,2007,16.8166666666667,30.0666666666667,10.133333333333301,4,6.91666666666667,46.6833333333333,46.6833333333333,46.6833333333333,1,46.6833333333333,0,0,0,0,0,6.86666666666667,11.7,0.533333333333333,3,2.03333333333333,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
NCAA Football 08,2,EA,77,0.36,9.95,PlayStation 3,T,2007,12,12,12,1,12,0,0,0,0,0,0,0,0,0,0,12,12,12,1,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Final Fantasy Tactics A2: Grimoire of the Rift,1,SquareEnix,80,0.36,17.95,Nintendo DS,E,2007,79.4666666666667,129.95,75,67,48.2,117.166666666667,148.183333333333,110.25,14,81.85,81.4,102.95,80,35,55.3333333333333,46.3666666666667,52.0833333333333,50,18,33.6833333333333,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Beowulf: The Game,1,Ubisoft,51,0.36,12.95,X360,E,2007,10.85,14.2333333333333,8.08333333333333,5,7.81666666666667,0,0,0,0,0,8.08333333333333,8.08333333333333,8.08333333333333,1,8.08333333333333,11.5333333333333,15,10.5,4,8.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
The Darkness,1,2K,82,0.36,14.95,X360,M,2007,10.9,17.0666666666667,10,90,7.96666666666667,17.7333333333333,21.2833333333333,20,5,14.4333333333333,11.7,15.383333333333301,11.1166666666667,40,9.2,9.43333333333333,11.1833333333333,9.5,45,7.46666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Tom Clancy's Ghost Recon: Advanced Warfighter 2...,4,Ubisoft,84,0.35,17.95,PlayStation 3,T,2007,8.66666666666667,9.35,8.75,10,7.88333333333333,0,0,0,0,0,0,0,0,0,0,8.66666666666667,9.35,8.75,10,7.88333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Final Fantasy,1,SquareEnix,67,0.35,17.95,Sony PSP,T,2007,22.4,41.1,20,344,13.9,34.8166666666667,46.95,33,39,25.45,25.0166666666667,42.5,23,129,17.25,17.7166666666667,35.55,16.95,176,11.9666666666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Lair,1,Sony,53,0.35,19.95,PlayStation 3,E,2007,9.28333333333333,11.3166666666667,10,10,7.56666666666667,0,0,0,0,0,11,11.5,11,2,10.5,8.86666666666667,10.95,8.96666666666667,8,7.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Transformers: The Game,1,Activision,53,0.35,17.95,Nintendo Wii,T,2007,7.23333333333333,12.3166666666667,5.5,13,4.53333333333333,18.2833333333333,18.2833333333333,18.2833333333333,1,18.2833333333333,17.35,17.35,17.35,1,17.35,5.31666666666667,6.06666666666667,5,11,3.91666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Command & Conquer 3: Tiberium Wars,1,EA,82,0.35,24.95,X360,T,2007,26.3,35.3166666666667,25,41,18.3333333333333,38.25,41.4333333333333,37.5,4,35.4333333333333,27.4833333333333,34.3666666666667,26,12,21.15,23.8333333333333,29.4,24,25,17.4666666666667,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Overlord,1,Codemasters,76,0.35,17.95,X360,M,2007,22.1,30.5166666666667,20,101,14.3,29.2833333333333,34.9166666666667,30.4166666666667,14,21.7666666666667,22.7666666666667,30.4,20.85,53,17.2333333333333,18.1,24.1,18.3,34,12.8666666666667,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE
Diner Dash,1,PlayFirst,64,0.34,17.95,Nintendo DS,T,2007,5.13333333333333,5.65,5,6,4.33333333333333,6,6,6,1,6,5.41666666666667,5.71666666666667,5,3,5.1,4.3,4.65,4.3,2,3.95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
Medal of Honor: Heroes 2,1,EA,73,0.34,19.95,Nintendo Wii,E,2007,4.96666666666667,5.48333333333333,5,8,4.38333333333333,0,0,0,0,0,5,5,5,2,5,4.95,5.48333333333333,5,6,4.36666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
MX vs. ATV Untamed,2,THQ,67,0.33,17.95,PlayStation 3,T,2007,12,12,12,1,12,0,0,0,0,0,0,0,0,0,0,12,12,12,1,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Time Crisis 4,2,Namco,60,0.33,24.95,PlayStation 3,M,2007,1.21666666666667,1.55,1,7,0.783333333333333,0,0,0,0,0,0,0,0,0,0,1.21666666666667,1.55,1,7,0.783333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Dragon Ball Z: Budokai Tenkaichi 3,2,Atari,72,0.33,17.95,Nintendo Wii,E,2007,21.7666666666667,74.1833333333333,15,33,12.1833333333333,31.6166666666667,37.9,30,7,27.0666666666667,26.85,76.2,18,11,16.2,13.45,16.7333333333333,12,15,9.35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Final Fantasy XII: Revenant Wings,1,SquareEnix,81,0.33,19.95,Nintendo DS,T,2007,38.55,67.3833333333333,30.9833333333333,41,27.3833333333333,54.4166666666667,76.5333333333333,51.7166666666667,10,39.1833333333333,34.4,51.2166666666667,30.5,25,27.1166666666667,29.3666666666667,34.8666666666667,30.1,6,24.8666666666667,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
SOCOM: U.S. Navy SEALs - Tactical Strike,1,Sony,72,0.33,14.95,Sony PSP,M,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Unreal Tournament III,1,Midway,86,0.33,16.95,PlayStation 3,M,2007,14.0666666666667,24.1333333333333,12.5166666666667,35,8.88333333333333,22.5166666666667,23.5833333333333,23.5,4,20.9666666666667,18.7,26.25,16.3166666666667,8,13.75,11,19.3666666666667,10.5,23,7.61666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Bee Movie Game,2,Activision,62,0.32,14.95,Nintendo Wii,E,2007,5.76666666666667,6.26666666666667,5.63333333333333,4,5.35,6,6,6,1,6,5.26666666666667,5.26666666666667,5.26666666666667,1,5.26666666666667,5.91666666666667,6.36666666666667,5.91666666666667,2,5.45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Def Jam: Icon,2,EA,69,0.32,17.95,X360,M,2007,8,8.25,8,2,7.75,0,0,0,0,0,0,0,0,0,0,8,8.25,8,2,7.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Transformers: The Game,1,Activision,54,0.32,17.95,PlayStation 3,E,2007,7.23333333333333,12.3166666666667,5.5,13,4.53333333333333,18.2833333333333,18.2833333333333,18.2833333333333,1,18.2833333333333,17.35,17.35,17.35,1,17.35,5.31666666666667,6.06666666666667,5,11,3.91666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
TimeShift,1,Vivendi,70,0.32,12.95,X360,M,2007,8.5,11.85,8.91666666666667,78,6.35,9.06666666666667,9.51666666666667,9,5,8.51666666666667,10.2,12.55,10,9,8.71666666666667,8.21666666666667,10.65,8.4,64,6.15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
SSX Blur,4,EA,74,0.31,17.95,Nintendo Wii,E,2007,10,10,10,1,10,0,0,0,0,0,0,0,0,0,0,10,10,10,1,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Bleach: The Blade of Fate,1,Sega,83,0.31,17.95,Nintendo DS,E,2007,18.6166666666667,37.4,9,9,8.73333333333333,35.5,48.25,35.5,2,22.75,20,26,20,4,14,5.55,6.63333333333333,5,3,4.46666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
EA Playground,1,EA,60,0.31,11.95,Nintendo DS,E,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Final Fantasy II,1,SquareEnix,63,0.31,17.95,Sony PSP,E,2007,29.9333333333333,64.4833333333333,28,151,21.0833333333333,45.45,72.3833333333333,44.1333333333333,19,31.65,33.0833333333333,45.8666666666667,30.4333333333333,41,25.1166666666667,25.2666666666667,41.7833333333333,25,91,19.1666666666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
The Eye of Judgment,2,Sony,75,0.3,12.95,PlayStation 3,E,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
MLB 07: The Show,2,Sony,77,0.3,9.95,PlayStation 3,T,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Virtua Fighter 5,2,Sega,85,0.3,14.95,PlayStation 3,M,2007,3.33333333333333,5.7,1.5,10,1.36666666666667,1.25,1.36666666666667,1.25,2,1.11666666666667,8.33333333333333,8.58333333333333,8,3,8.08333333333333,1.16666666666667,1.58333333333333,1.16666666666667,5,0.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
NiGHTS: Journey of Dreams,2,Sega,69,0.3,14.95,Nintendo Wii,M,2007,6.68333333333333,7.08333333333333,6.61666666666667,4,6.31666666666667,0,0,0,0,0,7.25,7.25,7.25,1,7.25,6.5,6.88333333333333,6,3,6.11666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Puzzle Quest: Challenge of the Warlords,1,D3,82,0.3,17.95,Nintendo DS,E,2007,41.1666666666667,59.7833333333333,40,58,27.7833333333333,54.5666666666667,62.6333333333333,56,7,47.6333333333333,40.95,59.85,40.5,30,27.85,37.0166666666667,47.5,35,21,29,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
NBA Live 08,1,EA,73,0.3,14.95,Sony PSP,E,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Kane & Lynch: Dead Men,2,Eidos,64,0.29,19.95,PlayStation 3,E,2007,5.93333333333333,11.8166666666667,6,124,4.48333333333333,9.55,11.633333333333301,9,4,7.75,6.63333333333333,10.7333333333333,6.33333333333333,25,4.78333333333333,5.6,11.7333333333333,6,95,4.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Crash of the Titans,2,Vivendi,65,0.29,17.95,X360,E,2007,7.75,9.05,8,19,5.71666666666667,9.21666666666667,9.73333333333333,9.21666666666667,2,8.7,10.1,10.1,10.1,1,10.1,7.43333333333333,8.73333333333333,7.5,16,5.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Harry Potter and the Order of the Phoenix,1,EA,51,0.29,17.95,Nintendo DS,E,2007,12.383333333333301,15.65,12.25,25,8.81666666666667,15.2,17.05,15,10,14.05,10,10,10,1,10,10.5333333333333,14.133333333333301,10,14,7.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
SimCity DS,1,EA,69,0.29,14.95,Nintendo DS,T,2007,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,3,3,3,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Wario: Master of Disguise,1,Nintendo,60,0.29,14.95,Nintendo DS,E,2007,10.2833333333333,12.4333333333333,9.5,4,8.53333333333333,0,0,0,0,0,15,15,15,1,15,8.71666666666667,9.41666666666667,9,3,8.01666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
No More Heroes,1,Ubisoft,83,0.29,17.95,Nintendo Wii,M,2007,14.633333333333301,35.9,13,80,9.4,26.8833333333333,41.8333333333333,24.5,12,19.8333333333333,14.4,19.35,14,34,11.8333333333333,10.5333333333333,12.8166666666667,10,34,7.63333333333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
BlackSite: Area 51,1,Midway,62,0.29,17.95,X360,E,2007,5.81666666666667,7.9,5.8,30,4.68333333333333,6.8,7.4,6.8,2,6.21666666666667,5.86666666666667,6.21666666666667,6,4,5.46666666666667,5.73333333333333,7.81666666666667,5.53333333333333,24,4.58333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Shrek the Third,2,Activision,56,0.28,14.95,X360,E,2007,5.11666666666667,5.96666666666667,4.75,4,4.46666666666667,5.5,5.5,5.5,1,5.5,7,7,7,1,7,4,4,4,2,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Shrek the Third,1,Activision,70,0.28,16.95,Nintendo DS,T,2007,5.11666666666667,5.96666666666667,4.75,4,4.46666666666667,5.5,5.5,5.5,1,5.5,7,7,7,1,7,4,4,4,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
